tweet,label
"Lihat ! Apa Yang Terjadi Pada Jagung Ini Setelah Terpapar Radiasi Sinyal HP.: http://youtu.be/Ze0FUfvA0LU?a melalui 
@YouTube",1
"Hasil sidak BPPOM dipasar = Mie,ikan teri&tahu mengandung formalin,Beras mengandung pemutih pakaian,Kolangkaling mengandung  pengawet",1
Cek Fakta: Tidak Benar Masker Bisa Merusak Imun Tubuh dan Tidak Aman Bagi Pencegahan Covid-19,0
"HOAX ATAU FAKTA? ""Kacang dapat menyebabkan jerawat"" — FAKTA https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NMZSODNIA3SXZ7BAMDC77KVYFO2RW4GOAMNAPIUABNK2Z76HQGJNXDUUSUQF2LY3NZMTMLBHRBUMLBBXCJCVOSKLXRDCMAKIXVT6MPZSJQQKQI2AIT7PAC7J4QI2NAUW3C4TCEX6EJZ3FE77BCTC3LYUONBFWHZU7R4NM634X3WE56GOQF7V4OTF3QAQMEABHINGOAYFLZ2M======",1
https://bit.ly/39T7soV MUSUH JANTUNG ADALAH AIR ES. #HeartAttack #AllyxGray #HBLPSLV #kookv #earthquake #UPUNIONCONCERTxSBFIVE #imgforลั่น #PSLOpeningCeremony #coronavirus #CoronaViruesue #MeanPhiravich #BTSComeback2020 #ValimaiFirstLook #FIFA20 #FIFA,1
"Masker kain kalo dipakai langsung malah nyengat baunya, solnya disitu masih ada bahan-bahan kimia yang berbahaya.

Jadi sebelum dipakai baiknya dicuci dulu",1
"Sirih Hijau Khasiatnya : Daun Untuk Mimisan, Bisul, Batuk, Sariawan, Sakit Mata. #Sirih #Hijau #Sariawan #Batuk #Mata #Mimisan",1
nungguin yg komen gempa tadi azab gara gara dwp~,1
Nomor satu penyebab kanker kulit adalah dari paparan sinar matahari. Kita sebagai warga negara Indonesia yang tinggal di negara dengan musim panas sangat panjang tentunya hal ini… https://instagram.com/p/BkY9E_Egrdn/?utm_source=ig_twitter_share&igshid=8c11dvf62l4b,1
Dokter Mata Jelaskan Kebenaran di Balik Pesan Berantai 'Pembuluh Mata Pecah akibat Sering Main HP',0
#tekno Lampu Dengan Sumber Energi Air Garam Ini Berpotensi Dijadikan Charger Smartphone http://goo.gl/waWW4H,1
Lg wabah difteri dr kencing tikus.. Waspadalah..,1
Ngajarin soda dan cacing diperut km ngedance Thumbs up,1
kasus flu meningkat saat musim hujan di beberapa wilayah,0
Detik Food : Terlalu Sedikit Konsumsi Garam Juga Berbahaya Bagi Kesehatan http://dlvr.it/Qg6M7q http://bit.ly/MieBasoCiamis 08381000333,0
Dampak Makan Ayam Goreng Menaji Gemuk:          Masalah obesitas kerap dikaitkan dengan makanan. Seper... http://bit.ly/Ld3Vkz #iNetwork,0
"Di Kampus Lain Ratusan Juta, Biaya Masuk FK Unsoed Rp 0!: Jika FK Undip mematok uang pangkal Rp 125 juta, maka d... http://bit.ly/LZGNrw",1
"makan telur versi poached, coddled, fried, scrambled, boiled, salted, omelet bisa bikin bisul jalan -_-",1
"JANGAN ABAIKAN !!! KEMATIAN MENGINTAI ANDA !!!! JANGAN MANDI DI 3 WAKTU INI KARENA DAPAT MENYEBABKAN ""KEMATIAN""... http://fb.me/8Nrev3tAY",1
"Aduh, Saos dan Kecap dari Bahan Kimia Berbahaya Beredar di Tangerang http://bit.ly/2mNE6k0 #Megapolitan",1
"Sebelum ada lampu hijau terhadap peredaran miras di beberapa daerah, di Indonesia sudah menjadi hal lumrah yang mengkonsumsinya, terutama kota2 besar. Bagi yang minat aja dan tidak ada paksaan. Jika kiranya haram jangan diminum, ada yang lebih halal selain miras, KENCING ONTA!",1
"Teh Hijau Bisa Cegah Kanker, Benarkah? http://de.tk/60bwvb via 
@detikfood",0
"[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan Covid 

Kementerian Kesehatan Republik Indonesia melalui Sekretaris Direktorat Jenderal Pencegahan dan Pengendalian Penyakit Achmad Yurianto menyatakan bahwa …",0
"Alpukat bagus untuk diet. Apel, pisang,",1
"Meski tak sepopuler jahe atau kunyit, tapi manfaat lengkuas untuk kesehatan tak bisa dipandang sebelah mata. Iya, sama kayak manfaat Jungkook di hidup aku, tak bisa dipandang sebelah mata Wajah lega",1
"HAJI, KEGAGALAN YANG FATAL https://portal-islam.id/2021/06/haji-kegagalan-yang-fatal.html…",1
"Membahas manfaat & bahaya makan udang, khasiat daun seledri, nyeri sendi, dan otot wajah lumpuh. Nantikan Ayo Hidup Sehat Plus jam 13.00 WIB hanya di tvOne & streaming di tvOne Connect, android http://bit.ly/2CMmL5z & ios http://apple.co/2Q00Mfc #AyoHidupSehattvOne",0
#FYI Hati-hati mengkonsumsi beras mengandung pemutih & pewangi penyebab terjadinya kanker,1
Viral di WA bantuan PPKM Rp 1 juta buat yang punya kartu vaksinasi. Faktanya seperti apa?,0
"#Buang emas dirumah ini !!! *Dapat menyebabkan kanker, serangan jantung, impotensi dan gangguan kehamilan dan janin.#SERAMMM",1
"https://gelora.co/2021/07/luhut-mati-semua-rakyat-kalau-kita.html?m=1… Gelora.. Luhut,mati semua rakyat kalau kita lock download Jgn banyak ngeles pung..bilang aja kas negara lg kosong Habis urusan",1
RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini... https://facebook.com/story.php?story_fbid=1947522561924852&id=100000013801790,1
"Wapres : Vaksin Merupakan Perintah Agama dan Hukumnya Wajib, Menolak Masuk Neraka?",1
Pekan ini hoaks terkait vaksin Sinovac yang berbahaya karena virus mati bisa hidup lagi beredar. Lalu seperti apa faktanya? Simak penjelasan lengkapnya berikut ini. #MetroSiang,0
"Ga tau apa kerjanya. Awal2 gelar akademik ga dia anggap, skarang mo hapus pelajaran sejarah.. Baiknya org ini jadi Kang Ojol aja lagi !! ______________ Pelajaran Sejarah Bakal Dihapus, Wakil Ketua MPR: Mendikbud Buta Sejarah! https://news.demokrasi.co.id/pelajaran-sejarah-bakal-dihapus-wakil-ketua-mpr-mendikbud-buta-sejarah/?amp&__twitter_impression=true… https://m.bernas.id/71310-mendikbud-sebut-gelar-kelulusan-tidak-menjamin-kompetensi-pakar--nadiem-jangan-sembarangan-keluarkan-pernyataan.html",1
"Buat Jemaatnya Kumur Air Garam Bersama-sama untuk Cegah Virus Corona, Gereja di Korsel Justru Buat 46 Orang Terinfeksi COVID-19",1
"Balik lagi dengan habitat depression disorder tiap malem, dan jam segini belum ngantuk padahal udah minum obat. Jujur capek harus nelen anti-depresan, capek harus anxiety berlebihan, capek harus mikir ini itu, capek hidup sumpah.. wkwk mau jadi enceng gondok aja bisa ga sih :)",1
"Tidak ada yang sia-sia dalam hidup ini. Nyamuk yang katanya tidak berguna saja bisa jadi manfaat bagi Cicak. Ekosistem alam dan rantai makanan untuk hewan lain dan pasti ada manfaatnya.
Apalagi kamu!",0
"Manfaat Gula Merah, Bantu Menangkal Sakit Saat Cuaca Ekstrem http://detik.id/6hwPEE via 
@detikHealth",0
Pabrik Saos Berbahan Kimia Berbahaya Digerebek http://bit.ly/1Jb60Ot,1
"Dirumorkan Meninggal, Pejabat Korsel Sebut Kim Jong Un Masih Hidup dan Sehat   https://ift.tt/3bIulgj
Dirumorkan Meninggal, Pejabat Korsel Sebut Kim Jong Un Masih Hidup dan Sehat   https://ift.tt/3bIulgj
",1
Jokowi Minta Kampus Tak Halangi Mahasiswa Berekspresi,0
Tembakau merupakan salah satu tanaman pertanian bergenus Nicotiana yang digunakan sebagai pestisida dan obat,0
WHO mengimbau masyarakat tetap menjaga kesehatan dan kebersihan lingkungan,0
"Kahak tu jadi ada macam2 virus. 
So ada ikhtiar tanpa vaksin.
Amal petua ni!!
- air madu suam/panas sederhana + lemon potong brapa slice/perah .Punggung tangan dengan jari telunjuk mengarah ke kiriPunggung tangan dengan jari telunjuk mengarah ke kiri 
Ni petua orang vietnam. Vietnam sana kurang gejala covid19. Inshallah ada ikhtiar. 
Amalan penting :
Mask
Jarak sosial
Itu saja.",1
Dan kalian harus tahu strategi perang gerilya rakyat Vietnam itu mengadopsi strategi perang gerilya kita dulu.,1
Oreo ada di nomor 4 dari 10 makanan paling berbahaya. Oreo mengandung banyak gula. Terlalu bnyk gula menyebabkan keriput. Hmmm...,1
"Dibaluri dengan tepung terigu, luka bakar tidak akan melepuh.",1
"Ternyata Nyamuk Tidak Asal Gigit Orang, Darah O Lebih Disukai! http://bit.ly/1NvQc7P",0
"Selasa, 24 April 2018 pukul 00.00 Facebook akan ditutup Untuk Indonesia",1
Inii sih vaksin mengandung magnet untuk daya tarik menariknya mungkinUpside-down face?,1
3 anak SMP meninggal waktu pelajaran olahraga karena mrk berolahraga keras dengan tetap menggunakan masker! Kejadian ini membuat sekolah2 membuat aturan baru: JANGAN MEMAKAI MASKER WAKTU OLAHRAGA.,1
9 Manfaat Minyak Bulus untuk Kesehatan Pria dan Wanita | Banyak yang Belum Diketahui! https://warkopcarita.com/2020/06/24/9-manfaat-minyak-bulus-untuk-kesehatan-pria-dan-wanita-banyak-yang-belum-diketahui/,1
"Kucing mempunyai 9 nyawa, nyawa ke 5 bikin kamu terkejoet! Caption macam apa ini ya Tuhan. @ Kuching, Malaysia https://instagram.com/p/BxUrBw8Dql2s8YNlHlueyfGkz2X_UIcR6Pl0Eo0/?utm_source=ig_twitter_share&igshid=v1tv1k2mq68a",1
"Apakah kacang menyebabkan asam urat? RT @accuchekactive: kacang bermanfaat loh sebagai penurun kolesterol, mencegah ... http://tmi.me/bw68v",1
"youtu.be/aCXvW3pqNoY
Ini om disimak dulu, kmrn ane juga nemu berita tentang Al-Madinah/51 dan ane cek  Al Qur'an terjemahan yg baru memang betul ada salah satu arti yg berbeda dengan Al Qur'an terjemahan lama, yaitu kata ""pemimpin-pemimpin"" berubah menjadi ""teman setia""",0
Waspada ! Ada Garam Mengandung Serbuk Kaca http://fb.me/ycEghcr4,1
Minum aja lah tunggu apalagi. Rokok aja buat 18+ tetep aja yg ngerokok underaged. Kamu pikir aturan 21 tahun buat meminum alkohol bisa membuat underaged tidak meminumnya? Orang indo peduli aturan kalau itu menyangkut orang lain tapi bodo amat kalau itu mengikat diri sendiri,1
"Buatku ini sama dengan berita perempuan hamil di banten karena ketiup angin itu. Sebagian jurnalis cari yang rame & bombastis aja, ga cari fakta lebih jauh.",1
"pemain china konsumsi wortel tok paleng, jernih pol penglihatan e aswww",1
"Bukan.a ceker ayam and sayap ayam juga dapat menyebabkan kanker kisata yah min tepatnya kista coklat 
@wowfakta",1
"klo ditanya orang ""dietnya apa?"". jawabku ""hmm diet gak ya krna aku biasa gak makan nasi"". boong kale wkwk dulu setahun pake beras merah aku sering sakit krna kekurangan gula darah makanya diet kali ini umbi2an, telur, daging, ayam. spaghetty klo mau cheat dikit.",1
#KopiKeren 4 Fakta Kopi Bisa Tingkatkan Imun untuk Cegah Virus Corona,1
"Wajib Tahu Mitos dan Fakta Seputar Daging Kambing, Bisa Menyebabkan Darah Tinggi dan Kolesterol? http://dlvr.it/S413R6",1
"hahahaha bobo gue dulu ah , minum cucu duyu :pRT @EmoonYET: ati2 begadang menyebabkan kanker , liver , (cont) http://wl.gs/KKMUE",1
"Pemberian dana jaminan kesehatan / KIS dari Rp5,62 T menjadi Rp25,5 T. Penyaluran Bantuan Siswa Miskin meningkat dari Rp4,64 T menjadi Rp14,39 T.",1
"Selamat Sore Mitra Humas Polri, telah beredar informasi yang mengatasnamakan Polsek Tegalsari sebagai pihak yang mengeluarkan pemberitahuan tentang penculikan dan penjualan organ anak.

informasi tersebut tidak benar / HOAX

#LH87
#bagimunegeri",0
Setelah olahraga tubuh tentunya sangat memerlukan asupan nutrisi yang tepat guna menjaga dan meningkatkan stamina bagi kesehatan tubuh. Berikut ini manfaat dari kandungan buah pisang setelah berolahraga. #TempoGaya,0
"Sahabat Twitter se dunia ada obat sederhana yang cukup mudah di dapat, sangat efektif manjur untuk obat covid 19, jeruk nipis dan garam, blimbing wuluh dan garam, konsumsilah terus menerus sampai covid 19 di nyatakan hilang dan sembuh",1
Gimana nih skripsi mau dihapus katanya,1
JADI JADI JADI JADI di tiktok ada yg bilang yakult itu dibuat dari sperma sapi. HAH GIMANE,1
"Hoaks Ojol Dilarang Angkut Penumpang di atas jam 9 Malam.

Ooh pantes kemarin langsung pada buru2 pulang, dipikir jam 9 udah gak ada ojol lagi.",1
"SERTIFIKASI HALAL DIPEGANG PT SURVEYOR INDONESIA BUKAN LAGI MUI

[FALSE CONTEXT]

Berdasarkan hasil pemantauan Tim Jabar Saber Hoaks. Beredar sebuah narasi kewenangan sertifikasi produk halal diberikan kepada PT Surveyor Indonesia bukan lagi di tangan Majelis Ulama Indonesia.",0
"Jujun Junaedi (45), tukang bubut yang merakit helikopter di Sukabumi mengaku tak mencari sensasi. Ia hanya berharap helikopter yang dirakitnya itu bisa terbang. #HelikopterRakitan #HelikopterRakit",0
"Awas, ada hoax soal cabai dan tikus yang dikaitkan dengan difteri http://dlvr.it/Q7MqVM
",1
"Warung Makan pas jualan makanan kena pajak. 
Pas beli bahan pangannya - ada rencana kena pajak 12% 🙃
dan bukankah penghasilan kita sdh kena pajak,
sama halnya buat apa kendaraan bermotor kena pajak tahunan, jika sudah ada pajak lima tahunan.
saya bingung,
saya bingung.",1
"ayuran hijau ini punya banyak manfaat untuk si kecil.Selain kaya akan zat besi, bayam juga mengandung serat yang baik untuk pencernaan. SGM Eksplor 2 gelas sehari membantu memenuhi kebutuhan nutrisi si kecil.",0
skripsi mau dihapus (katanya),1
Next bagi yg non islam jangan makan babi karna babi mengandung cacing pita cacing pita menyebabkan makanan yg kita makan dimakan cacing itu,1
"((Mie instan rasa babi yg bumbunya ga mengandung babi))
Yaterus rasa babinya darimanaaaa? Gamungkin ayam campur sapi jadi babi kan?",1
"Manfaat Rambutan, Salah Satunya Bisa Mencegah Kanker, Lho! | Klik http://bit.ly/2QreStt",0
"Lucu! Hoax Kontroler PS dari Hidung Anjing http://detik.id/VEXFnH
 via 
@detikinet",0
"Kitab Bumbu Sehat di #Bodylicious w/ 
'@MensHealthIndo
 - Cabe: Membantu untuk diet, Kunyit: Pencegah kanker, Lada: Anti depresi",1
"Hidup steril WAG, baru tau ada video cnn Potensi Bahaya Virus yang beredar terus di WAG. 🤬Thanks to you, orang-orang di sekeliling pada ga mau vaksin karena liat videonya. Is it worth the money?",1
Jambu biji menyebabkan usus buntu? Fakta atau mitos? Bagaimana menurut Fruitaholic? temukan jawabannya di sini http://sunpride.co.id/funfact-26-jambu-biji-sebabkan-usus-buntu-fakta-atau-mitos.html,1
"Ekspektasi : nyari susu jahe + madu biar dapet manfaat nya
Realita : Susunya pake kental manis, madu nya pake madurasa sasetan.",1
"Mau2nya Pak Prabowo disetir Qodari, jadi wapres lagi Face with tears of joy cc 
@Gerindra
  
@prabowo",1
Bisa jadi KRI Nanggala 402 kena serang musuh.atau terkena Ranjau musuh asing...,1
"bisa buat ngobatin jerawat juga  RT 
@Adi7DARMA
: Ternyata bawang putih mengandung antibiotik alami bisa sembuhkan flu & byk penyakit lainnya",1
HOAX facebook akan ditutup pada tanggal 24 April 2018 https://facebook.com/DFE.VRP1.7.17/posts/1726450777402109,1
Hanya Raja Arab Saudi yg tampil elegan di hadapan Presiden US. Tidak ada menunduk untuk makhluk.,1
Manfaat Ikan Gabus Untuk Penderita Diabetes - http://wp.me/p7w6ik-cN #9YearsWithSNSD #MakassarSholatSubuhDP #PersijaDay #BangKojek,0
"Air rebusan kayu manis salah satu minuman kaya antioksidan yang menghidrasi tubuh. Selain itu, juga kaya vitamin D dan kalsium. #TempoCantika",0
"Korang ada belajar genetik tak? Minum air soya, air kopi, air bandung, air tebu, green tea, air kelapa tidak akan merubah warna kulit bayi anda. Warna kulit itu ditentukan oleh genetik.  Faham ke idok?
",0
Ditemukan Obat Baru Kanker Stadium Lanjut http://nuga.co/nuga-sehat/ditemukan-obat-baru-kanker-stadium-lanjut.html,1
"New post in LawanHoaks: [SALAH] Ekstrak Nanas Bisa Dijadikan Obat Virus Corona

Profesor David Morris, Ilmuwan yang dicatut dalam unggahan soal ekstrak nanas bisa mengobati corona membantah unggahan yang beredar. Ia menegaskan minum nanas tidak akan meny…",0
Dana haji tidak dipakai untuk investasi infrastruktur Dana Haji Terjamin,1
baru tau kalau konsumsi sayap dan ceker ayam terlalu banyak bisa menyebabkan kanker rahim o_O,1
"gemar menelan biji jambu dan cabai, akan terkena usus buntu karena biji-biji tersebut tidak dapat dicerna dengan baik oleh tubuh. Sehngga, dikhawatirkan masuk ke usus buntu alias sekum yang mengakibatkan peradangan.",1
"Rudy Razi: ""HANYA DI ERA JOKOWI, PENGHIANAT BANGSA DIMULIAKAN"" Dalam peresmian monumen Po An Tui di TMII, Sabtu... http://fb.me/4qE939Imm",1
"Seorang anak di Banyumas, Jawa Tengah tertidur selama tiga hari setelah mengonsumsi permen susu yang mengandung narkoba. #LintasiNewsSore",1
"PILIH SEGAR ATAU KERING KONSUMSI DAUN KELOR

Siapa yang tidak kenal daun kelor saat ini. Pasti semua sudah tahu manfaat besar pohon ajaib ini. Berbagai keluhan kesehatan dapat di atasi dengan mengkonsumsi daun kelor. Membersihkan racun dalam tubuh (detoks) juga sangat ampuh",1
"Bahaya Mengintai Anda Jika Mengkonsumsi Lele, Satu Suap Ikan Lele Mengandung 3000 Sel Kanker http://dlvr.it/Bqg8D2
",1
DOKTER TERAWAN JUGA PERNAH MENTERAPI STROKE RINGAN PRABOWO SUBIANTO.,1
 informasi yg berisi klaim bahwa Organisasi Kesehatan Dunia (WHO) menyebut vaksin Sinovac sebagai vaksin Covid-19 yg paling lemah. Kesimpulan itu diambil setelah WHO disebut melakukan perbandingan efektivitas 10 vaksin Covid-19 yg siap diedarkan,1
"Ex napi jadi wagub ? Wajah ketakutanWajah ketakutanWajah ketakutanhttps://news.detik.com/berita/d-4161231/m-taufik-jadi-kandidat-wagub-meski-eks-napi-ini-argumen-gerindra… Meski Taufik eks napi korupsi, Gerindra mengajukan namanya jadi kandidat wagub pengganti Sandi. ""Allah saja mahapemaaf, masak kita nggak memberikan maaf?""",1
"Jangan terlalu sering makan - makanan yg mengandung pedas, karena dapat menyebabkan penyakit usus buntu.",1
pemerintah mengumumkan kebijakan baru terkait pajak,0
"4 Fakta Zat Epigallocatechin Gallate, Kandungan pada Teh Hijau yang Mampu Kurangi Bahaya akibat Covid-19 - https://idcorner.co.id/4-fakta-zat-epigallocatechin-gallate-kandungan-pada-teh-hijau-yang-mampu-kurangi-bahaya-akibat-covid-19/
",1
Kebenaran Konsumsi Bawang Putih dan Jahe Dianggap Mampu Cegah Virus Corona,1
"Hoaks, Jambu Kristal Putih Bisa Jadi Penangkal Covid-19 http://dlvr.it/Rtww4k",0
"Kolesterol udah
Asam urat udah
Semoga terhindar dari Diabetes selama2nya. Aamiin.

Yok kurangin minum manis dan makan nasi yok. Bisa yok.",1
"Selain itu, pembalut sekali pakai juga ada yg mengandung zat2 berbahaya yg bisa bikin kanker serviks, misal pemutih. Fyi, jumlah kasus kanker serviks di Indonesia ada di peringkat 2 dunia loh :(",1
Ceker dan sayap ayam bisa menyebabkan kanker untuk wanita?Cari infonya disini CS1: 2B56D627/081321489500 https://pic.twitter.com/3X68mhM0DA,1
"[SALAH] ""Mandi di 3 Waktu Ini Bisa Sebabkan Kematian Mendadak"" dr Martin Leman, SpA, DTMH: ""Mandi boleh kapan saja, baik orang dewasa maupun anak-anak, tapi diusahakan suhunya tidak kontras,"" ujarnya. Selengkapnya di bagian PENJELASAN ... http://bit.ly/2ttatbS #LawanHoax",0
"[Cek Fakta] Anies Baswedan Dinobatkan jadi Gubernur Terbaik Dunia? Ini Faktanya https://bit.ly/3cqFmUq
 #CekDuluMedcom #CaraBaruMenikmatiMedcom",1
Jgn memakai masker wajar sembarangan. Bnyk tg tak sadar srg memakai masker sembarangan&berganti macam masker dpt memicu&memparah jerawat.,1
"Prakiraan cuaca:

among us makin ramai dikenal khalayak luas -> mulai muncul di berita, dimulai dari news outlet yg 'kekinian' -> hingga akhirnya mencapai telinga boomers -> dipermasalahin -> nyampe tingkat nasional -> diblokir kominfo -> org kominfo klarifikasi gjls",1
"Mencegah Covid-19
Bahan2nya Sbb :

🥥 Air KELAPA MUDA (1 buah) 

🍈 Air JERUK NIPIS (1 buah) 

 🥄 GARAM 1/2
Sendok Teh

🥃 MADU 2 Sendok

Semuanya diaduk dan Minum Airnya.
mudahah-mudahan Semuanya dalam Keadaan Sehat Walafiat.",1
Bunga Megapuspa yg mekar di puncak jayawijaya Papua yg mekar 33 th sekali tadi jm 14.30 wIT terjadi pemekaran.. #hanyadiPapua,1
"Satwa langka yang dilindungi dan terancam punah seperti burung Rangkong asal Papua, kembali ditemukan oleh... http://fb.me/3YDlX1oYY",1
"Manfaat Tak Terduga Asam Jawa, Tingkatkan Kejantanan Pria",0
makan telur = bisul melanda -..-,1
akibat makan daun pepaya http://dlvr.it/9T0sjR,1
"Ini dia mitos-mitos seputar Menstruasi. Yuk, simak ulasannya!

#MHD2018
#MenstruasiBukanTabu",0
Jus mengkudu punya banyak manfaat sehat. Mulai dari tingkatkan imunitas tubuh hingga sehatkan jantung. Ini manfaat jus mengkudu! #ManfaatMengkudu ,0
Adrain mengerjap takjub ketika mendengarkan penjelasan tentang tanaman ini. Ia tidak menyangka manfaatnya seluas itu. https://twitter.com/Mr_Caspian/status/1191708421516484609?s=19,1
"Umma... Ini gegara #AsapDosaParaPenguasa mata jadi gak terang, jadi dikasihnya gambar pedang terus, harus bikin air garam dalam baskom bersama sama agar langit turunkan hujan dan menghapus #AsapDosaParaPenguasa",1
Ini nih bnyk yg bilang kalo air es bikin gendut. padahal kalo air es nya ditambah susu gula kopi ama boba baru bikin gendats,1
"TDL naik, subsidi gas 3 kg dicabut, iuran BPJS naik, sembako mahal. Lalu gimana caranya merealisasikan semua harapan Bapak tsb? Cukup Menggantungkan nasib pada Iman dan Taqwa? https://m.cnnindonesia.com/ekonomi/20200211110700-532-473525/maruf-amin-ingin-orang-miskin-turun-645-juta-dalam-4-tahun",1
WASpada! Struk ATM dan Struk Belanja Ternyata Berbahaya bagi Kesehatan https://nusawarta.info/2020/07/waspada-struk-atm-dan-struk-belanja.html,1
Bapak ini Rela Jual Ginjal untuk Biayai Kuliah Anak Heri Akhmad Ripai (55) rela melakukan segala… https://instagram.com/p/57T7dvld0q/,1
"Kucing mempunyai 9 nyawa, manakala wanita mempunyai 9 nafsu. Tidak bermakna kita boleh bunuh kucing 9kali, dan... http://fb.me/2n9IHHGIm",1
"Iris tipis 5 cm jahe, rebus dalam 3 gelas air hingga menjadi 1 gelas, tambahkan gula minum 3x sehari untuk meredakan nyeri haid #tipsRIM",1
Terlalu Banyak Les Bikin Anak Didera Gangguan Jiwa? http://artikelmajalah.com/terlalu-banyak-les-bikin-anak-didera-gangguan-jiwa/…,1
"Wedang Jahe buat hangatin badan. 
Jahe Merah banyak manfaat demi kesehatan apalagi ditambah sereh dan pemanis alami gula aren. 
Cocok meredakan gejala pilek dan batuk serta menemani suasana agar hangat",0
"Selain manfaat kangkung yang dapat mencegah dalam menyerap gula dalam tubuh ini, tentunya anda juga dapat menikmati manfaat nasi tanpa perlu khawatir.

#4GTUTUPHARI",1
Btw untuk mie instan banyak yg blm aku masukin ke Shopee krn banyak yg mengandung babi. Jadi kalo kalian mau nitip request aja. Bisa dm/rep ntar aku masukin Thumbs up,1
"Ampon makan rambutan,manggis,langsat langsung batuk.",1
"Berita dicabut nya subsidi Gas 3Kg masih sekedar berita Hoax, belum ada perintah/keputusan jelas dari pemerintah soal hal itu.

Dan tarif dasar listrik 900 VA jg batal naik, jangan selalu sebar berita lama yang kunjung jadi berita Hoax, 

UPDATE INFORMASI ITU PENTING!
",0
"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, (cont) http://tl.gd/gq3kan",1
"Kabar terbaru: Kominfo akan menghentikan siaran televisi analog untuk migrasi siaran TV digital paling lambat 17 Agustus 2021. Secara keseluruhan, peralihan tv analog ke digital ini dilakukan lima tahap. Tahap akhir penghentian televisi analog akan dilakukan 22 November 2022.",0
"Suami angin anginan ini.

Terungkap Fakta Wanita Hamil Usai ""Angin Masuk Kelamin"", Ternyata Megandung Bayi dari Mantan Suami",1
Semua Warga Istana Duluan di Vaksin Sinovac ( s***k ) Baru kasih kabar efek vaksinnya Klu sudah pada Gempor Setengah Menyeng berarti Vaksin s***knya  Manjur ! Klu Rakyat mah Tidak Perlu divaksin karena Sudah punya Antibodinya !,1
"RAKYAT Kami tak dilatih untuk membunuh MAHASISWA KAMI ada karena KAMI MENJAGA RAKYAT DAN NEGARA INDONESIA, TNI ADALAH ANAK KANDUNG RAKYAT, RAKYAT ADALAH IBU KANDUNG TNI BRAVO TNI",1
Radiasi Sinyal HP Menyebabkan Otak Mengecil? Begini Penjelasan Dokter http://fb.me/2f5eF6wGk,1
"Pria Inggris Videokan Kotornya Laut Nusa Penida Bali yang Dipenuhi Sampah Plastik, Jadi Viral. . . – Berita Terbaru https://seputarindonesia.org/pria-inggris-videokan-kotornya-laut-nusa-penida-bali-yang-dipenuhi-sampah-plastik-jadi-viral-berita-terbaru.html",1
Mabes Polri memastikan bahwa informasi persyaratan membuat SIM dan SKCK per 1 Juli 2021 harus memiliki surat keterangan sudah divaksinasi adalah hoax. Pihak kepolisian sangat menyayangkan beredarnya informasi hoax tersebut,0
Lebih berbahaya mana covid dengan kotoran hewan?jika tukang pembersih kandang sapi saja maskernya double sedangkan covid cuma masker kain tipis.ini bukti nyata bahwa yang tidak berbahaya sengaja di bahayakan demi kampanye internasional akan keberhasilan kepentingan misi WHO itu,1
"""Penyakit dan Obat-nya |Makan Bayam Berlebih Menyebabkan Batu Ginjal"" ( http://bit.ly/QkUVOu )",1
"Subhanallah, Hanya Dalam 48 Jam Akar Dandelion Bisa Bunuh Sel Kanker..!! http://youtu.be/7wIeI3pRYHg?a",1
"Ndak usah ppkm,,Tutup saja pertamina
Pertamini..

Dah kelar",1
Para buzzer pemecah belah...pengalih isue..jelas2 nkri lg sekarat..kas negara kosong. Ga ush kadrun ama cebong lg..udh basee itu..ciptaan buzzer..loe cinta nkri hrsnya prihatin sama utang yg ugal2an #RakyatBersamaJokowi,1
,0
"Kedunguan yg menjalar menjadi wabah akut yg merusak sel otak, mengakibatkan kedunguan yg kompleks. Obatnya cuma satu instal otak dengan program akal sehat....
Besok kita adakan vaksin akal sehat untuk manusia yg sudah terjangkit kedunguan",1
[HOAKS] Akun BLT Banpres UMKM Mengatasnamakan KemenkopUKM,1
"Beberapa manfaat asam jawa antara lain menurunkan kolesterol, menjaga kesehatan jantung, serta membantu sistem pencernaan tubuh.",0
"Diantara 3 mitos tentang makanan adalah,
1. Minum air dingin setelah makan dapat memicu kanker
2. Konsumsi sayap dan leher ayam dapat memicu kanker
3. Konsumsi mie instan dan cokelat dalam waktu bersamaan dapat menyebabkan keracunan",0
"RT 
@VIVA_log
: Waspada, Kurang Minum Air Putih Sebabkan Stroke dan Ginjal http://dlvr.it/CzMcPz",0
Benarkah Sup Sirip Ikan Hiu Bermanfaat Bagi Tubuh? https://hangtuahnews.co.id/benarkah-sup-sirip-ikan-hiu-bermanfaat-bagi-tubuh/,1
Gajah itu hewan berkaki lima,1
Mengonsumsi nasi 3 kali sehari umumnya menjadi kebiasaan orang Indonesia. Tapi benar nggak sih kebiasaan ini memicu seseorang mengidap diabetes?,0
umur bukan indikator dewasa..... #manakaraktermu,0
#TuitPalembang Ini 8 Manfaat Tersembunyi dari Bunga Pisang yang Mungkin Belum Anda Ketahui #Palembang #Tuit,1
